Oregon , 2020-06-20 , -21 , -15
Pennsylvania , 2020-06-14 , -14 , -12
Pennsylvania , 2020-06-15 , -12 , -37
Pennsylvania , 2020-06-16 , -10 , -36
Pennsylvania , 2020-06-17 , -12 , -37
Pennsylvania , 2020-06-18 , -13 , -38
Pennsylvania , 2020-06-19 , -18 , -38
Pennsylvania , 2020-06-20 , -19 , -11
Rhode Island , 2020-06-14 , -1 , -9
Rhode Island , 2020-06-15 , -2 , -36
Rhode Island , 2020-06-16 , 1 , -36
Rhode Island , 2020-06-17 , -1 , -37
Rhode Island , 2020-06-18 , -1 , -37
Rhode Island , 2020-06-19 , -5 , -36
Rhode Island , 2020-06-20 , -6 , -14
South Carolina , 2020-06-14 , -4 , -14
South Carolina , 2020-06-15 , -1 , -27
South Carolina , 2020-06-16 , -2 , -28
South Carolina , 2020-06-17 , -2 , -29
South Carolina , 2020-06-18 , -2 , -28
South Carolina , 2020-06-19 , -4 , -30
South Carolina , 2020-06-20 , -4 , -8
South Dakota , 2020-06-14 , 13 , -3
South Dakota , 2020-06-15 , 11 , -23
South Dakota , 2020-06-16 , 11 , -25
South Dakota , 2020-06-17 , 9 , -25
South Dakota , 2020-06-18 , 8 , -26
South Dakota , 2020-06-19 , 6 , -24
South Dakota , 2020-06-20 , -2 , -5
Tennessee , 2020-06-14 , -4 , -14
Tennessee , 2020-06-15 , 1 , -29
Tennessee , 2020-06-16 , 2 , -28
Tennessee , 2020-06-17 , 1 , -29
Tennessee , 2020-06-18 , 0 , -29
Tennessee , 2020-06-19 , -4 , -30
Tennessee , 2020-06-20 , -5 , -7
Texas , 2020-06-14 , -14 , -13
Texas , 2020-06-15 , -12 , -35
Texas , 2020-06-16 , -11 , -36
Texas , 2020-06-17 , -10 , -35
Texas , 2020-06-18 , -11 , -37
Texas , 2020-06-19 , -14 , -37
Texas , 2020-06-20 , -17 , -13
Utah , 2020-06-14 , -4 , -16
Utah , 2020-06-15 , -5 , -37
Utah , 2020-06-16 , -7 , -37
Utah , 2020-06-17 , -5 , -38
Utah , 2020-06-18 , -5 , -38
Utah , 2020-06-19 , -9 , -36
Utah , 2020-06-20 , -17 , -8
Vermont , 2020-06-14 , -14 , -12
Vermont , 2020-06-15 , -6 , -35
Vermont , 2020-06-16 , -6 , -35
Vermont , 2020-06-17 , -6 , -36
Vermont , 2020-06-18 , -9 , -35
Vermont , 2020-06-19 , -14 , -37
Vermont , 2020-06-20 , -17 , -16
Virginia , 2020-06-14 , -17 , -15
Virginia , 2020-06-15 , -17 , -38
Virginia , 2020-06-16 , -16 , -40
Virginia , 2020-06-17 , -17 , -41
Virginia , 2020-06-18 , -14 , -40
Virginia , 2020-06-19 , -17 , -41
Virginia , 2020-06-20 , -20 , -12
Washington , 2020-06-14 , -16 , -16
Washington , 2020-06-15 , -18 , -42
Washington , 2020-06-16 , -15 , -42
Washington , 2020-06-17 , -15 , -42
Washington , 2020-06-18 , -13 , -42
Washington , 2020-06-19 , -17 , -42
Washington , 2020-06-20 , -24 , -15
West Virginia , 2020-06-14 , 0 , -11
West Virginia , 2020-06-15 , 1 , -27
