North Carolina , 2020-05-15 , -22 , -38
North Carolina , 2020-05-16 , -25 , -23
North Dakota , 2020-05-10 , -11 , -16
North Dakota , 2020-05-11 , -14 , -28
North Dakota , 2020-05-12 , -16 , -30
North Dakota , 2020-05-13 , -13 , -30
North Dakota , 2020-05-14 , -12 , -30
North Dakota , 2020-05-15 , -14 , -28
North Dakota , 2020-05-16 , -20 , -11
Ohio , 2020-05-10 , -27 , -25
Ohio , 2020-05-11 , -30 , -40
Ohio , 2020-05-12 , -21 , -39
Ohio , 2020-05-13 , -18 , -40
Ohio , 2020-05-14 , -24 , -40
Ohio , 2020-05-15 , -25 , -39
Ohio , 2020-05-16 , -22 , -21
Oklahoma , 2020-05-10 , -7 , -19
Oklahoma , 2020-05-11 , -11 , -33
Oklahoma , 2020-05-12 , -12 , -34
Oklahoma , 2020-05-13 , -4 , -32
Oklahoma , 2020-05-14 , -5 , -32
Oklahoma , 2020-05-15 , -15 , -33
Oklahoma , 2020-05-16 , -13 , -16
Oregon , 2020-05-10 , -25 , -29
Oregon , 2020-05-11 , -30 , -42
Oregon , 2020-05-12 , -31 , -44
Oregon , 2020-05-13 , -30 , -43
Oregon , 2020-05-14 , -33 , -44
Oregon , 2020-05-15 , -30 , -42
Oregon , 2020-05-16 , -36 , -26
Pennsylvania , 2020-05-10 , -30 , -27
Pennsylvania , 2020-05-11 , -38 , -45
Pennsylvania , 2020-05-12 , -31 , -45
Pennsylvania , 2020-05-13 , -29 , -45
Pennsylvania , 2020-05-14 , -31 , -45
Pennsylvania , 2020-05-15 , -33 , -44
Pennsylvania , 2020-05-16 , -34 , -25
Rhode Island , 2020-05-10 , -26 , -26
Rhode Island , 2020-05-11 , -33 , -45
Rhode Island , 2020-05-12 , -26 , -45
Rhode Island , 2020-05-13 , -25 , -45
Rhode Island , 2020-05-14 , -23 , -45
Rhode Island , 2020-05-15 , -27 , -44
Rhode Island , 2020-05-16 , -26 , -28
South Carolina , 2020-05-10 , -17 , -26
South Carolina , 2020-05-11 , -13 , -33
South Carolina , 2020-05-12 , -11 , -33
South Carolina , 2020-05-13 , -12 , -33
South Carolina , 2020-05-14 , -13 , -33
South Carolina , 2020-05-15 , -13 , -34
South Carolina , 2020-05-16 , -14 , -20
South Dakota , 2020-05-10 , -6 , -16
South Dakota , 2020-05-11 , -15 , -29
South Dakota , 2020-05-12 , -16 , -31
South Dakota , 2020-05-13 , -15 , -31
South Dakota , 2020-05-14 , -12 , -31
South Dakota , 2020-05-15 , -12 , -30
South Dakota , 2020-05-16 , -19 , -16
Tennessee , 2020-05-10 , -12 , -23
Tennessee , 2020-05-11 , -10 , -33
Tennessee , 2020-05-12 , -11 , -34
Tennessee , 2020-05-13 , -9 , -34
Tennessee , 2020-05-14 , -9 , -34
Tennessee , 2020-05-15 , -13 , -34
Tennessee , 2020-05-16 , -14 , -16
Texas , 2020-05-10 , -22 , -22
Texas , 2020-05-11 , -21 , -40
Texas , 2020-05-12 , -22 , -41
Texas , 2020-05-13 , -18 , -39
Texas , 2020-05-14 , -20 , -40
Texas , 2020-05-15 , -24 , -39
Texas , 2020-05-16 , -29 , -24
Utah , 2020-05-10 , -13 , -28
Utah , 2020-05-11 , -17 , -41
Utah , 2020-05-12 , -18 , -42
Utah , 2020-05-13 , -16 , -42
Utah , 2020-05-14 , -17 , -43
Utah , 2020-05-15 , -20 , -40
Utah , 2020-05-16 , -25 , -19
Vermont , 2020-05-10 , -37 , -31
Vermont , 2020-05-11 , -39 , -46
Vermont , 2020-05-12 , -33 , -46
Vermont , 2020-05-13 , -31 , -46
Vermont , 2020-05-14 , -31 , -45
Vermont , 2020-05-15 , -38 , -46
Vermont , 2020-05-16 , -37 , -31
Virginia , 2020-05-10 , -29 , -30
Virginia , 2020-05-11 , -31 , -44
Virginia , 2020-05-12 , -28 , -45
Virginia , 2020-05-13 , -27 , -46
Virginia , 2020-05-14 , -29 , -46
Virginia , 2020-05-15 , -28 , -45
Virginia , 2020-05-16 , -31 , -25
Washington , 2020-05-10 , -22 , -29
Washington , 2020-05-11 , -32 , -47
Washington , 2020-05-12 , -31 , -48
Washington , 2020-05-13 , -31 , -48
Washington , 2020-05-14 , -33 , -48
