New York , 2020-03-28 , -61 , -45
North Carolina , 2020-03-22 , -39 , -29
North Carolina , 2020-03-23 , -32 , -33
North Carolina , 2020-03-24 , -31 , -34
North Carolina , 2020-03-25 , -28 , -36
North Carolina , 2020-03-26 , -35 , -38
North Carolina , 2020-03-27 , -35 , -39
North Carolina , 2020-03-28 , -40 , -29
North Dakota , 2020-03-22 , -49 , -23
North Dakota , 2020-03-23 , -37 , -27
North Dakota , 2020-03-24 , -41 , -30
North Dakota , 2020-03-25 , -39 , -31
North Dakota , 2020-03-26 , -38 , -32
North Dakota , 2020-03-27 , -40 , -30
North Dakota , 2020-03-28 , -48 , -22
Ohio , 2020-03-22 , -38 , -28
Ohio , 2020-03-23 , -33 , -39
Ohio , 2020-03-24 , -51 , -47
Ohio , 2020-03-25 , -43 , -48
Ohio , 2020-03-26 , -42 , -48
Ohio , 2020-03-27 , -46 , -48
Ohio , 2020-03-28 , -50 , -35
Oklahoma , 2020-03-22 , -38 , -26
Oklahoma , 2020-03-23 , -28 , -31
Oklahoma , 2020-03-24 , -25 , -34
Oklahoma , 2020-03-25 , -21 , -34
Oklahoma , 2020-03-26 , -29 , -38
Oklahoma , 2020-03-27 , -34 , -38
Oklahoma , 2020-03-28 , -37 , -27
Oregon , 2020-03-22 , -37 , -30
Oregon , 2020-03-23 , -38 , -41
Oregon , 2020-03-24 , -47 , -47
Oregon , 2020-03-25 , -45 , -48
Oregon , 2020-03-26 , -46 , -48
Oregon , 2020-03-27 , -50 , -47
Oregon , 2020-03-28 , -55 , -36
Pennsylvania , 2020-03-22 , -47 , -33
Pennsylvania , 2020-03-23 , -50 , -50
Pennsylvania , 2020-03-24 , -45 , -51
Pennsylvania , 2020-03-25 , -49 , -52
Pennsylvania , 2020-03-26 , -44 , -51
Pennsylvania , 2020-03-27 , -46 , -50
Pennsylvania , 2020-03-28 , -58 , -39
Rhode Island , 2020-03-22 , -42 , -28
Rhode Island , 2020-03-23 , -42 , -40
Rhode Island , 2020-03-24 , -40 , -44
Rhode Island , 2020-03-25 , -43 , -46
Rhode Island , 2020-03-26 , -38 , -45
Rhode Island , 2020-03-27 , -39 , -44
Rhode Island , 2020-03-28 , -46 , -35
South Carolina , 2020-03-22 , -39 , -28
South Carolina , 2020-03-23 , -34 , -30
South Carolina , 2020-03-24 , -36 , -33
South Carolina , 2020-03-25 , -30 , -34
South Carolina , 2020-03-26 , -31 , -35
South Carolina , 2020-03-27 , -32 , -35
South Carolina , 2020-03-28 , -35 , -25
South Dakota , 2020-03-22 , -31 , -18
South Dakota , 2020-03-23 , -23 , -23
South Dakota , 2020-03-24 , -28 , -27
South Dakota , 2020-03-25 , -35 , -30
South Dakota , 2020-03-26 , -37 , -31
South Dakota , 2020-03-27 , -36 , -29
South Dakota , 2020-03-28 , -49 , -22
Tennessee , 2020-03-22 , -37 , -28
Tennessee , 2020-03-23 , -32 , -34
Tennessee , 2020-03-24 , -39 , -38
Tennessee , 2020-03-25 , -33 , -38
Tennessee , 2020-03-26 , -31 , -39
Tennessee , 2020-03-27 , -34 , -39
Tennessee , 2020-03-28 , -38 , -26
Texas , 2020-03-22 , -41 , -29
Texas , 2020-03-23 , -31 , -36
Texas , 2020-03-24 , -30 , -40
Texas , 2020-03-25 , -39 , -44
Texas , 2020-03-26 , -38 , -45
Texas , 2020-03-27 , -41 , -45
Texas , 2020-03-28 , -47 , -32
Utah , 2020-03-22 , -33 , -34
Utah , 2020-03-23 , -31 , -39
Utah , 2020-03-24 , -33 , -41
Utah , 2020-03-25 , -34 , -43
Utah , 2020-03-26 , -36 , -44
Utah , 2020-03-27 , -38 , -41
Utah , 2020-03-28 , -46 , -28
Vermont , 2020-03-22 , -47 , -31
Vermont , 2020-03-23 , -44 , -43
Vermont , 2020-03-24 , -46 , -47
Vermont , 2020-03-25 , -39 , -47
Vermont , 2020-03-26 , -53 , -53
Vermont , 2020-03-27 , -53 , -53
Vermont , 2020-03-28 , -59 , -41
Virginia , 2020-03-22 , -38 , -31
Virginia , 2020-03-23 , -34 , -40
Virginia , 2020-03-24 , -31 , -42
Virginia , 2020-03-25 , -39 , -46
Virginia , 2020-03-26 , -35 , -45
Virginia , 2020-03-27 , -37 , -44
Virginia , 2020-03-28 , -42 , -31
Washington , 2020-03-22 , -38 , -32
Washington , 2020-03-23 , -36 , -44
Washington , 2020-03-24 , -41 , -49
Washington , 2020-03-25 , -44 , -52
Washington , 2020-03-26 , -49 , -56
Washington , 2020-03-27 , -51 , -56
Washington , 2020-03-28 , -55 , -40
West Virginia , 2020-03-22 , -40 , -27
West Virginia , 2020-03-23 , -34 , -33
West Virginia , 2020-03-24 , -36 , -37
West Virginia , 2020-03-25 , -46 , -42
West Virginia , 2020-03-26 , -40 , -41
West Virginia , 2020-03-27 , -43 , -41
West Virginia , 2020-03-28 , -42 , -30
Wisconsin , 2020-03-22 , -50 , -27
Wisconsin , 2020-03-23 , -36 , -36
Wisconsin , 2020-03-24 , -47 , -41
Wisconsin , 2020-03-25 , -52 , -44
Wisconsin , 2020-03-26 , -51 , -44
Wisconsin , 2020-03-27 , -51 , -43
Wisconsin , 2020-03-28 , -58 , -31
Wyoming , 2020-03-22 , -38 , -26
Wyoming , 2020-03-23 , -28 , -30
Wyoming , 2020-03-24 , -31 , -33
Wyoming , 2020-03-25 , -35 , -35
Wyoming , 2020-03-26 , -36 , -36
Wyoming , 2020-03-27 , -42 , -35
Wyoming , 2020-03-28 , -44 , -28
